id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
6422,Nashville Charm,12172,Michele,,District 6,36.17315,-86.73581,Private room,40,1,579,2019-03-04,4.82,1,139
20847,East Nashville Retro Ranch!,79021,Kristina,,District 7,36.1964,-86.70427,Private room,41,365,138,2018-10-23,1.26,3,0
25341,East Nashville Retro Ranch BR #2,79021,Kristina,,District 7,36.19705,-86.70494,Private room,65,2,104,2019-02-24,0.98,3,263
25342,East Nashville Retro Ranch BR #3,79021,Kristina,,District 7,36.19712,-86.70445,Private room,70,30,5,2016-09-25,0.05,3,268
25613,Room in Historic East Nashville Craftsman Home,95811,Nell,,District 6,36.17826,-86.74162,Private room,93,2,461,2019-03-04,4.26,1,270
37306,Private Room for Women and Couples in a Historic Craftsman,161033,Carly,,District 17,36.13311,-86.77477,Private room,125,2,100,2018-11-11,0.96,1,68
39870,Close to Vanderbilt 2,171184,Evelyn,,District 18,36.12523,-86.81278,Private room,55,1,166,2019-03-10,5.49,2,175
65448,"Nashville Loft - Downtown, Walk to Honky-Tonks!",319913,Reservations,,District 19,36.16539,-86.77589,Entire home/apt,272,2,33,2019-02-24,0.38,31,317
72906,Vandy/Belmont/10 mins to Broadway - Sunny 800 sqft,176117,Richard Carson,,District 18,36.1306,-86.80045,Entire home/apt,90,2,525,2019-03-07,5.56,1,268
80410,Historic East Nashville  1906 with Hot Tub!,432441,Paul,,District 6,36.17839,-86.74866,Private room,95,2,217,2018-10-07,2.23,2,166
125579,"Uberhip 12th South, Walk Everywhere",624167,Mary Elizabeth,,District 17,36.13054,-86.78762,Entire home/apt,195,1,168,2019-03-08,1.79,1,104
136015,Apart. on the Ridge near Opryland,666322,Dave And Peggy,,District 15,36.19464,-86.67195,Entire home/apt,96,30,49,2017-07-31,0.52,4,191
168097,This Could Be Your Sanctuary!,801066,Linda,,District 27,36.07039,-86.73118,Private room,32,30,1,2011-12-24,0.01,1,167
258817,"ButterflyRoom,Morningstar, open March 1, 2018",22296,Diana,,District 12,36.16249,-86.58988,Private room,35,2,95,2017-08-21,1.08,7,350
280842,3 Bedroom House on the Greenway,666322,Dave And Peggy,,District 15,36.19409,-86.6732,Entire home/apt,135,3,165,2019-02-20,1.95,4,253
289242,"MorningstarHouse, NiceRoom-monthly-open Mar2019",22296,Diana,,District 12,36.16102,-86.59207,Private room,29,2,76,2019-01-12,0.87,7,344
319705,"SuperSweetSTUDIO, jacuzzi, monthly stay-openApr12",22296,Diana,,District 12,36.16296,-86.59187,Private room,35,4,46,2018-07-31,0.53,7,296
325560,Vandy/Belmont Awesome Lux Top Corner Condo!,1665174,Heather,,District 17,36.13102,-86.7821,Entire home/apt,104,1,248,2019-02-16,3.05,3,34
329997,A+ Cottage with courtyard! Private! 5 mins to DT,1684051,Rick,,District 19,36.17641,-86.79846,Entire home/apt,55,2,801,2019-03-03,9.32,6,89
340081,"MorningstarHouse, colorful, monthly- openMar2019",22296,Diana,,District 12,36.16128,-86.58986,Private room,29,3,76,2018-05-23,0.89,7,344
366339,Artist Home and Treehouse East Nash,1511167,Sloane And Emily,,District 8,36.22792,-86.73884,Entire home/apt,250,2,22,2018-03-28,0.26,1,106
371066,Historic East Nashville,1869331,Ron,,District 6,36.18462,-86.73795,Private room,89,2,306,2019-02-23,5.04,1,299
395889,Contemporary-Mod Paradise w/ Private Bathroom,1547584,Kurt,,District 6,36.16492,-86.7501,Private room,95,1,198,2019-03-03,2.41,1,270
415428,100 Year Old Home - Downtown Charm!,2066370,Lisa,,District 19,36.17883,-86.79871,Private room,175,2,42,2017-01-02,0.50,3,357
421290,Private Red Suite/King Bed/Wetbar/Bath/5 min to DT,1684051,Rick,,District 19,36.17277,-86.79331,Entire home/apt,55,1,659,2019-03-06,8.01,6,14
