id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
6422,Nashville Charm,12172,Michele,,District 6,36.173151457237736,-86.73581295614261,Private room,40,1,561,2019-01-13,4.74,1,133
20847,East Nashville Retro Ranch!,79021,Kristina,,District 7,36.19639650347347,-86.70426664826425,Private room,41,365,138,2018-10-23,1.28,2,0
25341,East Nashville Retro Ranch BR #2,79021,Kristina,,District 7,36.19705260663252,-86.70493705451717,Private room,65,2,102,2018-12-30,0.97,2,270
25613,108 Year Old East Nashville Home,95811,Nell,,District 6,36.178263085395876,-86.74162211853232,Private room,93,2,454,2019-01-07,4.27,1,303
37306,8th South Private Room&Bath - Female(s)/F+M Only,161033,Carly,,District 17,36.133109327706684,-86.77476703844633,Private room,105,2,100,2018-11-11,0.97,1,69
39870,Close to Vanderbilt 2,171184,Evelyn,,District 18,36.12522905242001,-86.81277967753711,Private room,55,1,148,2019-01-12,5.20,2,145
65448,"Nashville Loft - Downtown, Walk to Honky-Tonks!",319913,Reservations,,District 19,36.165385792096885,-86.77589196185372,Entire home/apt,272,2,32,2019-01-03,0.38,28,334
72906,Vandy/Belmont/10 mins to Broadway - Sunny 800 sqft,176117,Richard Carson,,District 18,36.13059676591811,-86.80045100464365,Entire home/apt,90,2,517,2019-01-13,5.58,1,269
80410,Historic East Nashville  1906 with Hot Tub!,432441,Paul,,District 6,36.17839355231161,-86.74866055777098,Private room,95,2,217,2018-10-07,2.28,2,315
125579,"Uberhip 12th South, Walk Everywhere",624167,Mary Elizabeth,,District 17,36.130543980874414,-86.78762158446033,Entire home/apt,195,1,158,2018-12-31,1.71,1,148
136015,Apart. on the Ridge near Opryland,666322,Dave And Peggy,,District 15,36.194635749824066,-86.67195389978596,Entire home/apt,96,30,49,2017-07-31,0.53,4,351
258817,"ButterflyRoom,Morningstar, open March 1, 2018",22296,Diana,,District 12,36.16249333870617,-86.5898849663375,Private room,35,2,95,2017-08-21,1.10,7,350
280842,3 Bedroom House on the Greenway,666322,Dave And Peggy,,District 15,36.19408921544906,-86.67320170624224,Entire home/apt,135,3,164,2018-12-31,1.98,4,282
