id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
14487681,"""Haven on the Harbor"" Pool",23834026,Darlene,,District 1,36.15796195516051,-86.88810917005549,Entire home/apt,100,2,2,2016-08-26,2,2,335
3010518,2 Story Farmhouse 15 mins to city,15341702,Chantelle,,District 1,36.20742624013712,-86.88061310471804,Entire home/apt,230,2,35,2016-07-04,1.26,1,248
7045374,Music City Oasis; 15min to Downtown,36944724,Sarah,,District 1,36.22301527805557,-86.87206099716298,Entire home/apt,180,1,2,2015-07-22,0.14,1,0
14507007,Perfect Watering Hole/Open Bar,38908432,Angeline,,District 1,36.22026360088268,-86.87450206940218,Entire home/apt,1000,1,0,,,5,365
7632545,Beautiful 4 bedroom home,32138002,Kiesha,,District 1,36.227920425849646,-86.82668168232095,Entire home/apt,350,3,0,,,1,364
13436856,"Fantastic Country Getaway, minutes from Nashville",76664807,Susan,,District 1,36.235698344284806,-86.90711775397288,Private room,50,1,1,2016-07-17,0.58,1,51
5176412,__** Peaceful Green Zen Den **__,26775113,Jo'An,,District 1,36.21279955347005,-86.85835513082465,Private room,60,1,7,2016-05-25,1.34,2,354
12222392,A Home Away From Home,63493720,Shalita,,District 1,36.219464249841906,-86.85565118759637,Entire home/apt,180,2,3,2016-07-08,1.05,1,295
11280184,Emma's Place,58915145,James,,District 1,36.21831108741347,-86.85883310177294,Entire home/apt,240,2,9,2016-07-24,1.74,1,174
13188101,Music City Suite Retreat - AMAZING for GROUPS!!!,319913,Reservations,,District 1,36.26357466551683,-86.85426282242017,Entire home/apt,332,2,2,2016-08-07,1.15,25,341
12835412,Perfect for ur bachelor/ette party,38908432,Angeline,,District 1,36.2232499283305,-86.87247823430903,Entire home/apt,1000,1,4,2016-08-21,1.11,5,357
2480117,Roomy Teal Room,3155867,Koya,,District 1,36.21754657608416,-86.84397105963757,Private room,85,2,98,2016-08-04,3.35,2,340
6822388,5 miles from downtown Nashville.,35730321,Derek,,District 1,36.20922345026144,-86.83639614146931,Private room,38,1,12,2016-08-06,2.65,2,350
7732118,"Whooping Crane Farm, 12 min. from Nashville",7555756,Christen,,District 1,36.17310612115335,-86.93054124549907,Entire home/apt,275,2,5,2016-07-24,1.61,1,357
1733111,Bells Bend Country Cottage,9130922,Katie,,District 1,36.23872127680184,-86.91427949204541,Entire home/apt,150,2,27,2016-07-24,0.76,1,365
8539715,"Artistic, Peaceful, Creative Haven",26775113,Jo'An,,District 1,36.210988216865815,-86.85827717312414,Entire home/apt,130,1,31,2016-07-25,2.85,2,359
7868621,The Nashville Way,41469573,Cheryl,,District 1,36.22661339914676,-86.82977497370965,Entire home/apt,159,2,3,2016-07-31,0.36,1,365
5795487,Luxurious Cozy Guesthouse Retreat,30066816,Jennifer,,District 1,36.2740376611381,-86.91007695351229,Entire home/apt,125,3,70,2016-08-21,4.19,1,162
1074050,The Dream Big Room,3155867,Koya,,District 1,36.217328466691484,-86.84545380606562,Private room,85,2,77,2016-08-08,2.35,2,337
10350534,Back Creek Meadow in Bells Bend,2034264,Lara And Chad,,District 1,36.215502643194334,-86.93116822825407,Entire home/apt,200,1,6,2016-07-30,1.70,1,136
12017164,ESTATE LIKE HOME MIN FROM FONTANEL,48693413,Brandon,,District 1,36.27657660168352,-86.84312584112409,Entire home/apt,800,2,10,2016-08-29,2.61,2,343
12291952,A quick drive to broadway!,38908432,Angeline,,District 1,36.22283278048577,-86.87415219435984,Private room,75,1,1,2016-07-10,0.51,5,360
14707474,Big party house with lots of beds !,1554315,Stephanie,,District 1,36.209723814105715,-86.83609372318494,Entire home/apt,349,1,0,,,6,355
14807143,"Warm, spacious house, 10 minutes of downtown!",72412650,Dimeta,,District 1,36.21325644656393,-86.85477734581117,Entire home/apt,95,2,0,,,1,85
3760692,Love Nashville? Paradise Ridge ,14171282,Susan And Fred,,District 1,36.28627981671294,-86.89657705742579,Entire home/apt,89,1,78,2016-06-26,3.13,1,309
12355786,Cedar Valley Farm,66669083,Michael,,District 1,36.2109376155991,-86.92209971044068,Entire home/apt,396,2,3,2016-08-29,1.27,1,354
11626617,Upstairs room! Close to DT,38908432,Angeline,,District 1,36.223151368427985,-86.87424756241364,Private room,75,1,7,2016-09-04,1.24,5,360
215128,Solar Cabin    Nashville tn.,687401,Roman,,District 1,36.34283515509436,-86.89731011642516,Entire home/apt,300,6,0,,,1,363
13362686,Bunk beds. 5 miles from downtown.,35730321,Derek,,District 1,36.208795634033294,-86.8360835969875,Private room,35,1,15,2016-08-14,5.00,2,355
11543772,"Great space, Not far from DT",38908432,Angeline,,District 1,36.221358365462756,-86.87310016584777,Private room,95,1,9,2016-07-11,1.47,5,85
13279879,Country Retreat with pool; minutes from Nashville,74865831,Bryan,,District 1,36.3226376167665,-86.88739101867816,Entire home/apt,85,1,8,2016-08-27,3.20,1,80
14058395,Shipping container house: The Bird House Nashville,64442840,Brandon&Jocelyn,,District 1,36.233483810312435,-86.84359739477073,Entire home/apt,99,2,4,2016-08-31,3.16,1,144
5153186,Yoga Studio Included in this Stay!,6638596,John & Mary,,District 1,36.221634926194625,-86.86605934578066,Private room,60,2,24,2016-08-21,1.33,1,338
13590763,Rustic peaceful mountain top retreat,75992489,John & Carol,,District 1,36.30740466076871,-86.81310476756931,Private room,105,1,9,2016-09-04,4.03,1,179
3163619,"5 Star, Downtown 2.2 mi, Bungalow, East Nashville",11785491,Robin And Chris,,District 6,36.178898100590644,-86.74009011455557,Entire home/apt,258,2,56,2016-08-29,2.04,2,325
4191223,Newest Luxury In Hot East Nashville,21744759,Ryan,,District 6,36.17985177126185,-86.74115375950842,Entire home/apt,699,1,7,2015-12-27,0.31,1,329
4364474,3br/2ba Craftsman Close to Downtown,157522,Marta & Josh,,District 6,36.18903304800318,-86.73981065753372,Entire home/apt,275,2,16,2016-07-31,0.70,2,34
14656134,Nashville Suite: In Pursuit of the Suite Life,17795594,Arianna,,District 6,36.16848542995402,-86.75189260219382,Private room,85,1,3,2016-09-05,3,1,354
2473234,Room At Eastland,12649085,Val,,District 6,36.18218209923758,-86.72600183941861,Private room,55,2,31,2016-08-26,1.04,1,286
5397498,Spacious E Nashville 2nd Fl Suite,27981303,Yvonne,,District 6,36.181770270076115,-86.74029288522289,Private room,99,2,64,2016-08-22,3.54,1,239
6234235,"Cute, quiet and close to fun!",1500555,Tiffany,,District 6,36.18062421510814,-86.71295429137629,Entire home/apt,200,3,36,2016-08-08,2.23,1,173
7528054,Cozy Room. Great East Nash Location,19339986,McKel,,District 6,36.18604467634345,-86.7414828754639,Private room,100,2,4,2015-10-25,0.35,1,0
13124378,2 Bedroom apt Historic 5 Points East Nashville,73044501,Timothy,,District 6,36.18121180072085,-86.74829110384644,Entire home/apt,175,1,7,2016-08-21,2.84,1,341
4787052,Nashville Carriage House w/Garage,24675632,Bill And Debbie,,District 6,36.18504279032233,-86.74594697911212,Entire home/apt,119,2,130,2016-08-22,6.35,2,128
6560581,East Nashville Garage Apartment,22459665,Jon,,District 6,36.18241502507273,-86.74322338460026,Entire home/apt,100,1,42,2016-08-21,5.75,1,122
6411813,Modern Comfort Prime East Nashville,33441695,Ken,,District 6,36.17433382362028,-86.73763896865624,Entire home/apt,275,3,7,2016-03-23,0.48,1,0
