id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
5795487,Luxurious Cozy Guesthouse Retreat,30066816,Jennifer,,District 1,36.2740376611381,-86.91007695351229,Entire home/apt,125,2,19,2015-09-11,3.52,1,316
8082102,Jetty's Renaissance Ranch,55304,Jeannette,,District 1,36.25963158225654,-86.87069146950225,Private room,75,1,0,,,1,365
2480117,Roomy Teal Room,3155867,Koya,,District 1,36.21754657608416,-86.84397105963757,Private room,45,2,60,2015-09-29,3.34,2,361
8291271,Private Suite (Apartment style),1356379,Sandra,,District 1,36.21293316574849,-86.85300399014852,Private room,150,1,0,,,1,365
997187,2 private rooms in Nashville,5479170,Jude,,District 1,36.22100925619668,-86.87393529507774,Private room,150,1,4,2015-04-30,0.15,1,344
5758483,Charming Farmhouse 15min to Dwntown,15341702,Chantelle,,District 1,36.2180654888403,-86.87503363802325,Entire home/apt,115,2,1,2015-08-20,0.67,2,349
7868621,The Nashville Way,41469573,Cheryl,,District 1,36.22661339914676,-86.82977497370965,Entire home/apt,159,2,0,,,1,358
7045374,Music City Oasis; 15min to Downtown,36944724,Sarah,,District 1,36.22301527805557,-86.87206099716298,Entire home/apt,225,1,2,2015-07-22,0.67,2,76
3010518,2 Story Farmhouse 15 mins to city,15341702,Chantelle,,District 1,36.20742624013712,-86.88061310471804,Entire home/apt,202,2,23,2015-09-27,1.39,2,357
1733111,Bells Bend Country Cottage,9130922,Katie,,District 1,36.23872127680184,-86.91427949204541,Entire home/apt,125,1,17,2014-05-12,0.70,1,341
6745188,Farm Retreat with Pool,35317065,Chad,,District 1,36.21531513515783,-86.87001995910289,Entire home/apt,290,3,1,2015-08-05,0.50,1,361
7105537,"2 Room Private Suite, 800 sq ft",37226732,Kathy,,District 1,36.210021493018715,-86.8647306128988,Entire home/apt,120,2,1,2015-07-13,0.36,2,338
215128,Solar cabin near    Nashville tn.,687401,Roman,,District 1,36.34283515509436,-86.89731011642516,Entire home/apt,350,6,0,,,1,365
4508807,6 Bedroom Urban Oasis !,1554315,Stephanie,,District 1,36.209574374556574,-86.83554654171903,Entire home/apt,510,3,4,2015-08-31,0.44,9,344
5839022,Country home in Nashville,803190,Judy,,District 1,36.28197519200436,-86.94884170028588,Entire home/apt,240,1,0,,,1,353
8539715,Garden Loft,26775113,Joan,,District 1,36.210988216865815,-86.85827717312414,Entire home/apt,130,1,0,,,2,363
1074050,The Dream Big Room,3155867,Koya,,District 1,36.217328466691484,-86.84545380606562,Private room,45,2,34,2015-09-28,1.59,2,351
7732118,Whooping Crane Farm,7555756,Christen,,District 1,36.17310612115335,-86.93054124549907,Entire home/apt,295,1,0,,,1,365
7204516,2BR & Private Full B: Downtwn 15min,36944724,Sarah,,District 1,36.22469017190998,-86.87173365047934,Private room,75,1,2,2015-09-29,0.97,2,312
8570528,The Garden Loft ROOM in the country,26775113,Joan,,District 1,36.212116189982254,-86.85948286217814,Private room,68,1,1,2015-09-27,1,2,365
3760692,Love Nashville? Paradise Ridge ,14171282,Susan And Fred,,District 1,36.28627981671294,-86.89657705742579,Entire home/apt,85,1,38,2015-09-21,2.79,1,347
5153186,Yoga Studio Included in this Stay!,6638596,John & Mary,,District 1,36.221634926194625,-86.86605934578066,Private room,54,2,9,2015-07-14,1.33,1,350
7107831,Large Group 3000 sq ft Home,37226732,Kathy,,District 1,36.21139974699943,-86.86357688425646,Entire home/apt,600,2,0,,,2,243
1909499,Cozy East Nashville Hideaway,9908879,Scott,,District 6,36.17339779555179,-86.74661542702745,Entire home/apt,125,2,12,2015-07-21,0.53,1,272
8295067,Amazing Location Near Five Points,42432458,Ej,,District 6,36.181503764431596,-86.74766510185488,Shared room,50,1,1,2015-09-21,1,2,358
6938192,Hip Spot close to Downtown!,21638998,Hope,,District 6,36.17032556288884,-86.76316091709455,Private room,88,1,32,2015-09-28,11.71,1,36
6336184,Awesome East Nashville Location!,16258508,Jeannie & Ken,,District 6,36.17101337289452,-86.75715206306641,Private room,75,1,40,2015-09-28,9.02,1,102
7853453,Private BR/GREAT Apt East Nashville,41368819,Marie,,District 6,36.16966668568532,-86.76425947782002,Private room,45,1,2,2015-09-21,2,2,253
7303860,East Side 2 Bedroom with Bath,2249719,Justin & Lyndi,,District 6,36.191271354007306,-86.72850431994739,Entire home/apt,100,2,3,2015-09-29,1.45,3,338
3121821,Charming private apt. in hip area,14083317,Merrilyn,,District 6,36.1877409709256,-86.74115460177842,Entire home/apt,95,1,158,2015-09-14,9.71,2,310
7706075,Comfortable Bedroom-East Nashville,13106852,Roland And Shane,,District 6,36.18510075950022,-86.7444247428957,Private room,57,1,13,2015-09-29,6.50,4,30
8036010,Amazing Location Near Five Points,42432458,Ej,,District 6,36.18065329131924,-86.74783087412582,Private room,75,1,3,2015-09-28,3,2,114
6117555,southern historic east nashville,4060241,Alyssa,,District 6,36.189346758781745,-86.738857035154,Private room,80,1,26,2015-09-28,4.88,1,350
3704988,Relaxing Bedroom-East Nashville,13106852,Roland And Shane,,District 6,36.185464266522075,-86.74491434487776,Private room,64,1,114,2015-09-25,10.30,4,30
5957622,Victorian room in East Nashville,25854852,Amy,,District 6,36.19094515910366,-86.74446855606472,Private room,75,1,15,2015-09-18,2.57,1,349
4310147,Serene Master Bedroom & Bathroom,5040857,Alice,,District 6,36.1921939259855,-86.73798600794768,Private room,277,1,1,2014-10-17,0.09,2,270
3760928,Historic Suite in East Nashville,19112532,Angela,,District 6,36.191228304899916,-86.741582061647,Private room,89,1,52,2015-09-29,3.90,1,348
6851003,Affordable East Nashville Room,35898832,Amber,,District 6,36.183255170870424,-86.73157763037841,Private room,59,1,6,2015-07-19,1.70,1,82
5093371,Charming room 5 Points Nash 2 beds,4210445,Joy,,District 6,36.186828525228,-86.73880991221493,Private room,59,1,35,2015-09-20,4.55,2,77
1587240,Charismatic room in East Nashville ,1567001,Amy,,District 6,36.17902934202477,-86.74362644018824,Private room,70,1,50,2015-09-23,2.02,4,322
3951344,Cool first floor in East Nashville!,15519793,Shelean & Barry,,District 6,36.179578415191735,-86.73646222289298,Private room,125,1,64,2015-10-01,5.19,1,316
3426121,Historic East Nashville Room,3262558,Alexis & Britt,,District 6,36.17802710467758,-86.74756074625795,Private room,95,1,20,2015-05-17,1.30,2,349
