id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
10291,Spacious Cottage in Mid-City!,31004,Jill,,Navarre,29.98666,-90.10928,Entire home/apt,300,2,103,2019-04-29,1.04,1,338
19091,Fully Furnished Cozy Apartment,72880,John,,Leonidas,29.96257,-90.11877,Entire home/apt,100,1,441,2019-04-29,4.00,1,338
26834,Maison Mandeville in the Marigny,114452,Rachel,,Marigny,29.96557,-90.05531,Entire home/apt,120,3,232,2019-04-30,2.16,1,24
53173,$95. BEST VALUE  > HUNDREDS OF 5 STAR REVIEWS !,12154,Karen,,St. Claude,29.96483,-90.03906,Private room,115,3,139,2019-04-15,1.35,1,365
53544,Historical Mother in Law Cottage in Lush Garden,249527,Lee,,Bywater,29.96697,-90.03068,Entire home/apt,65,5,186,2019-04-27,1.78,2,51
66972,The Retreat in Lovely Bayou St John,329415,Geoff,,Bayou St. John,29.9759,-90.08144,Entire home/apt,123,2,197,2019-04-07,1.94,2,354
71624,Ravenwood Manor (Historic Bywater),367223,Susan,,St. Claude,29.96612,-90.03668,Entire home/apt,130,3,209,2019-04-29,2.09,1,365
74498,Maison Marais 1: Large Local Living,391462,Georgia,,St. Roch,29.97053,-90.05332,Entire home/apt,105,3,451,2019-04-21,4.55,3,280
76674,Luxury & history in the Big Easy #1,409545,Matt McShee,,Bywater,29.9619,-90.03589,Private room,99,3,173,2019-04-22,2.28,2,255
79536,FeelAtHomeInNO PrivateApt,428362,Miriam,,Seventh Ward,29.97872,-90.07405,Entire home/apt,91,3,436,2019-04-26,4.47,1,0
79542,Beautiful Room Uptown Home - License 17STR-10083,428397,James,,Marlyville - Fontainbleau,29.94481,-90.11201,Private room,80,3,32,2019-04-29,0.36,1,302
79609,Moon Over Mazant Bywater's First and Best!,428909,Stephen,,St. Claude,29.96545,-90.03703,Entire home/apt,102,3,300,2019-04-29,3.06,1,0
80869,"Frenchmen House ""Red Room""",437783,Joanne,,Marigny,29.96772,-90.06019,Private room,75,1,619,2019-04-18,6.26,3,184
82048,Efficiency in New Orleans,445833,Sanford,,Bayou St. John,29.97646,-90.08839,Entire home/apt,155,5,2,2012-05-08,0.02,2,365
82922,NOLA Family Suite,451478,Kennon Avec Ma Femme,,Tall Timbers - Brechtel,29.92163,-90.02801,Entire home/apt,125,4,37,2019-04-12,0.55,2,151
82930,NOLA Chateau,451478,Kennon Avec Ma Femme,,Tall Timbers - Brechtel,29.92167,-90.02711,Entire home/apt,85,3,40,2019-04-29,2.06,2,0
83877,NOLA'S STUDIO central to everything,2935610,David And Virginia,,Treme - Lafitte,29.9672,-90.06742,Entire home/apt,100,1,584,2019-04-20,5.95,4,123
84725,Historic UPTOWN NEW ORLEANS Resort,85132,Sanford,,Central City,29.93514,-90.08134,Private room,245,2,5,2016-01-01,0.06,7,365
89173,Marginy BnoB by Frenchman!,486093,Virginia,,Marigny,29.96415,-90.05991,Entire home/apt,130,3,345,2019-04-09,3.57,3,182
90806,Live Like a Local in Mid-City,485705,Tom,,Mid-City,29.97287,-90.10188,Entire home/apt,107,4,135,2019-03-06,1.46,1,349
100600,5 Star Elegant Bywater Shotgun-BIKES-MONTHLY DEAL!,425706,Robert,,Bywater,29.96244,-90.03992,Entire home/apt,149,3,101,2018-12-19,1.04,2,179
101101,SHIRO'S SUITE - central & cute!,2935610,David And Virginia,,Treme - Lafitte,29.96572,-90.06757,Entire home/apt,99,1,505,2019-04-17,5.20,4,82
104089,Historical Room in Unique Creole Home - FQ fest,249527,Lee,,Bywater,29.96571,-90.02871,Private room,45,15,90,2019-04-28,0.92,2,0
107325,"BUNNY'S suite, walk everywhere!",2935610,David And Virginia,,Treme - Lafitte,29.96709,-90.0668,Entire home/apt,95,1,487,2019-04-13,5.03,4,80
162525,True NaWlins Flavor,776684,Leslie,,St. Claude,29.96649,-90.04209,Entire home/apt,120,4,299,2019-04-05,3.20,3,251
182312,SHOGAS SUITE - close to everything,2935610,David And Virginia,,Treme - Lafitte,29.96628,-90.06817,Entire home/apt,89,1,476,2019-04-15,5.05,4,74
183207,"Frenchmen House ""Rose Room""",437783,Joanne,,Marigny,29.96741,-90.05995,Private room,75,1,606,2019-04-17,6.54,3,181
204998,"Luxury 2 Bed, 2.5 Bath - near French Quarter",1006034,Gwendolyn,,Treme - Lafitte,29.96559,-90.06836,Entire home/apt,200,3,164,2019-04-29,1.78,3,161
205008,Muse Suite- Near French Quarter,1006034,Gwendolyn,,Treme - Lafitte,29.96519,-90.07015,Entire home/apt,210,3,248,2019-04-27,2.68,3,199
209874,Private SUITE in Perfect Neighborhood; BIKES incld,1034255,Matt,,City Park,29.97997,-90.09055,Entire home/apt,95,1,140,2019-04-22,2.25,1,0
215840,The Pearl at Riverbend,1114187,Dan And Jo Anne,,Black Pearl,29.94009,-90.13306,Private room,115,2,74,2019-03-31,0.80,1,323
215991,Quintessentially New Orleans,1093198,Toni,,City Park,29.9808,-90.09517,Entire home/apt,217,2,174,2019-04-14,1.89,1,338
228560,La Boheme de Marigny - Historic Creole Cottage,1192986,Dayna,,Marigny,29.96555,-90.0588,Entire home/apt,468,2,52,2019-04-15,1.12,1,163
