id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
10585051,In the Heart of the Garden District,54608892,Samantha,,Garden District,29.929204418354573,-90.08778398234185,Entire home/apt,230,1,0,,,1,362
6065881,Great Location on Magazine!,31485322,Ryan,,Garden District,29.926640509766152,-90.08175647856754,Private room,60,2,1,2015-05-25,0.12,1,240
6561284,PERFECT Mardi Gras Spot! Sleeps 6!,34320607,Nicholas,,Garden District,29.92730878178703,-90.0812271894864,Entire home/apt,550,1,14,2015-09-29,1.90,1,9
10925522,Historic home on St. Charles Ave,13714179,Jeanne,,Garden District,29.929111115689878,-90.08869771124672,Entire home/apt,175,3,0,,,2,362
4855191,Guest House in the Garden District,24976667,Alex,,Garden District,29.930533614085597,-90.08253575677158,Entire home/apt,250,2,26,2016-01-02,2.22,1,337
2644133,Luxury Garden District New Orleans!,13536452,Edward,,Garden District,29.925935998408598,-90.0879866004126,Entire home/apt,125,3,8,2016-01-19,0.36,1,318
6540997,Charm in the Garden District,34208426,Liz,,Garden District,29.929756855963202,-90.08616419770345,Entire home/apt,450,1,6,2015-08-10,0.75,1,319
914581,P-B Mansion: The Haunted Bedroom,4795675,Adrienne,,Garden District,29.92962838135972,-90.08423555663697,Private room,115,1,153,2016-01-19,4.31,3,323
3257647,Guesthouse W/ Beautiful Courtyard!,16474497,Kristen,,Garden District,29.93098330811092,-90.08423535626264,Entire home/apt,85,3,63,2016-01-25,3.82,1,281
10542048,Garden District Apartment MardiGras,30479232,Jim,,Garden District,29.929048020192397,-90.08188486398902,Private room,150,7,0,,,7,365
914407,Parks-Bowman Mansion: The Red Room,4795675,Adrienne,,Garden District,29.929124755354692,-90.08346978657194,Private room,110,1,185,2016-01-18,5.22,3,312
5026237,Decorator's House off Magazine St.,25939972,Valorie,,Garden District,29.92540914943898,-90.08408315172068,Entire home/apt,200,2,22,2015-12-28,2.03,1,319
914617,Parks-Bowman Mansion: The Library,4795675,Adrienne,,Garden District,29.927366407768638,-90.08222442071569,Private room,115,1,159,2016-01-20,4.36,3,287
7732901,Large& Spacious on Magazine Street!,34686272,Duncan,,Garden District,29.925483954381203,-90.08628579795439,Entire home/apt,375,2,2,2016-02-01,2,1,311
2139985,Ideal location with gorgeous porch,1362394,Luke,,Garden District,29.928447925366804,-90.08197477826911,Entire home/apt,149,3,21,2015-11-02,0.83,1,349
8220033,Quiet Garden District Apartment,43344738,Tim,,Garden District,29.927277756097578,-90.08902307807936,Entire home/apt,100,1,11,2016-01-19,2.20,1,297
5705036,Beautiful Garden District B&B,29577451,Bonnie,,Garden District,29.930257917823248,-90.08654691869943,Private room,185,2,1,2015-11-29,0.45,2,313
8865610,Private room & bath in Uptown Apt,13231390,W,,Garden District,29.92866637203074,-90.09003226063295,Private room,150,1,1,2016-02-02,1,1,365
8580294,Garden District 3bd with Parking,17508610,Christopher,,Garden District,29.92530141199703,-90.08550491727514,Entire home/apt,190,1,4,2016-01-26,1.36,1,124
10966952,MardiGras Apartment on Parade Route,56891823,Allie,,Garden District,29.927142286882326,-90.08737973562933,Entire home/apt,300,2,0,,,1,362
