id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
16927243,One Block from Street Car! Can't beat location!,2851267,Melinda,,Garden District,29.931146345257726,-90.08509571561275,Private room,192,2,0,,,9,238
16579302,Charming Garden District Private Apartment,51157115,Brittney,,Garden District,29.929248515865144,-90.08656576449084,Entire home/apt,139,1,34,2018-01-01,2.94,3,118
10331478,Private Garden District  Studio,53165853,Joseph,,Garden District,29.927554264881188,-90.08732567909149,Entire home/apt,125,1,37,2017-10-22,1.60,1,340
14804135,Garden District Home One Block to St. Charles Ave,20673824,Shannon,,Garden District,29.931797438508333,-90.0840387511038,Entire home/apt,135,2,36,2018-01-09,2.19,1,292
15450063,Fully Renovated 1890's Carriage House,4040483,Casey,,Garden District,29.93000411457607,-90.08645693113968,Entire home/apt,500,3,30,2017-12-31,2.05,1,307
15610091,"Perfect Location! Beautiful, Garden District Home",65487233,Bethany,,Garden District,29.9266557299104,-90.08448708326016,Entire home/apt,255,1,10,2018-01-02,0.94,1,0
11813186,Fab Garden Dist/Magazine Townhome/Prime Location!,46417812,Jan,,Garden District,29.925688264418195,-90.08637349451962,Entire home/apt,344,3,46,2018-01-01,2.17,2,90
19662862,"Sunny, Happy Magazine Street Condo",64776904,Reed,,Garden District,29.92926151115445,-90.08322778554636,Entire home/apt,90,1,14,2017-11-12,2.33,1,0
3257647,Guesthouse W/ Beautiful Courtyard!,16474497,Kristen,,Garden District,29.93098330811092,-90.08423535626264,Entire home/apt,85,3,147,2017-12-19,3.67,1,307
22419691,Classic Garden District Hideway,51157115,Brittney,,Garden District,29.929396792103393,-90.08628921538885,Entire home/apt,139,2,0,,,3,119
16926972,Charming New Orleans Garden District Stay!,2851267,Melinda,,Garden District,29.929506903305413,-90.08518410192679,Private room,241,2,2,2017-05-08,0.22,9,243
914617,Parks-Bowman Mansion: The Library,4795675,Adrienne,,Garden District,29.927366407768638,-90.08222442071569,Private room,120,1,325,2017-12-29,5.41,3,223
19136161,"Got it all...location, charm, and comfort",5213449,Barbara,,Garden District,29.924442635760997,-90.08711384075318,Entire home/apt,275,3,2,2017-10-29,0.75,1,118
11870632,Charming Garden District Carriage House,63286821,Dianna,,Garden District,29.924278984630718,-90.0870302383159,Entire home/apt,89,1,20,2017-12-11,1.83,1,135
7732901,Large& Spacious on Magazine Street!,34686272,Duncan,,Garden District,29.925483954381203,-90.08628579795439,Entire home/apt,279,2,51,2017-12-30,2.12,1,301
16928407,Garden District Hideaway!,2851267,Melinda,,Garden District,29.930057158610335,-90.0853845212313,Private room,175,2,0,,,9,199
16913630,Cozy Garden District Stay 1 block from Streetcar,2851267,Melinda,,Garden District,29.930238569520984,-90.08483821848687,Private room,143,2,0,,,9,255
21485541,Garden District Home,32628783,Anne,,Garden District,29.92921641494389,-90.08407086218953,Entire home/apt,275,3,0,,,2,89
16926470,New Summer Rates Starting at $115!,2851267,Melinda,,Garden District,29.931364587530098,-90.08357257460752,Private room,192,2,1,2017-03-12,0.10,9,272
16540162,Cozy Garden District Getaway,2851267,Melinda,,Garden District,29.931626991183222,-90.08450296856726,Private room,241,2,0,,,9,239
