id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
2222767,NOLA uptown condo for Mardi Gras,10975844,Anthony,,Garden District,29.92698085051598,-90.08275236489972,Entire home/apt,750,1,1,2015-02-18,0.15,1,365
7086509,Garden District Beauty!,11798235,Amy,,Garden District,29.92670537410838,-90.0866242197566,Entire home/apt,325,2,2,2015-08-04,1.02,1,38
5202860,small appt in garden district ,26914163,Emmanuelle,,Garden District,29.926151212302177,-90.08676119697265,Entire home/apt,100,1,0,,,1,190
2458740,"Uptown, Garden District, Private",12571545,David,,Garden District,29.927097737648293,-90.0867437177462,Entire home/apt,110,3,25,2015-07-21,1.55,1,100
914581,P-B Mansion: The Haunted Bedroom,4795675,Adrienne,,Garden District,29.92962838135972,-90.08423555663697,Private room,115,1,132,2015-08-05,4.34,3,322
3257647,Guesthouse W/ Beautiful Courtyard!,16474497,Kristen,,Garden District,29.93098330811092,-90.08423535626264,Entire home/apt,85,3,50,2015-08-25,4.40,1,309
2139985,Ideal location with gorgeous porch,1362394,Luke,,Garden District,29.928447925366804,-90.08197477826911,Entire home/apt,149,3,18,2015-06-16,0.89,1,351
5705036,8 Bedroom Garden District Mansion,29577451,Bonnie,,Garden District,29.930257917823248,-90.08654691869943,Entire home/apt,1350,4,0,,,1,296
2644133,Luxury Garden District New Orleans!,13536452,Edward,,Garden District,29.925474998408596,-90.0868726004126,Entire home/apt,150,2,2,2014-04-30,0.12,1,213
6378219,Stunning Garden District Residence,33245932,Doug,,Garden District,29.925085141825953,-90.08788828789186,Entire home/apt,650,2,3,2015-08-09,1.22,2,290
6561284,Private Room-Lower Garden District,34320607,Nicholas,,Garden District,29.92730878178703,-90.0812271894864,Private room,80,1,6,2015-08-04,2.69,1,25
914407,Parks-Bowman Mansion: The Red Room,4795675,Adrienne,,Garden District,29.929124755354692,-90.08346978657194,Private room,110,1,160,2015-08-17,5.27,3,318
914617,Parks-Bowman Mansion: The Library,4795675,Adrienne,,Garden District,29.927366407768638,-90.08222442071569,Private room,115,1,133,2015-08-16,4.24,3,280
6065881,Great Location on Magazine!,31485322,Ryan,,Garden District,29.926640509766152,-90.08175647856754,Private room,60,2,1,2015-05-25,0.30,1,90
4855191,Guest House in the Garden District,24976667,Alex,,Garden District,29.930533614085597,-90.08253575677158,Entire home/apt,250,2,17,2015-07-19,2.58,1,325
4908233,Fantastic Creole Cottage Getaway,13179976,Jessica (Mikhayla),,Holy Cross,29.958057362456476,-90.018680461172,Private room,85,3,5,2015-05-25,0.76,1,0
4916858,Holy Cross Hideout,5682706,Monique,,Holy Cross,29.95382006432632,-90.01255043224774,Entire home/apt,69,2,15,2015-08-30,2.63,1,109
1665035,Cozy Room w/ Private Bath and Bike!,1832077,Brian,,Holy Cross,29.960544317359687,-90.02167523982088,Private room,50,1,53,2015-07-24,2.32,2,347
1083410,Rustic Chic in Historic Holy Cross,891689,Doreen,,Holy Cross,29.961205180374026,-90.0249417278422,Private room,58,1,70,2015-08-24,2.45,1,23
3694954,Private Room in Holy Cross/Bywater,5620340,Amy,,Holy Cross,29.960630557054802,-90.02573406833797,Private room,50,5,4,2014-11-02,0.34,1,365
2192470,Private Room in a House + Bike!,1832077,Brian,,Holy Cross,29.96103778472624,-90.01989817992514,Private room,40,2,42,2015-08-20,2.45,2,353
5894033,Lucky Horse Shoe Cottage ,23387120,Kore,,Holy Cross,29.953762949267823,-90.0124065794598,Entire home/apt,90,2,11,2015-08-21,2.89,1,281
68624,Large furnished Apt near Fr Qtr,341149,James,,Viavant - Venetian Isles,29.982417063171916,-90.01607172042434,Entire home/apt,135,4,22,2014-01-02,0.39,2,326
5791832,Quiet & safe NOLA STYLE,30047948,Scott,,U.S. Naval Base,29.939920362875593,-90.01500541395446,Private room,100,1,2,2015-05-03,0.46,1,364
3740993,Quiet comfort on the West Bank!,19128034,Beth Ann,,U.S. Naval Base,29.94982954876691,-90.0324253622041,Private room,79,1,1,2015-07-15,0.60,1,331
2364070,Paradise on The Point,3130631,Pamela,,Algiers Point,29.9493760956739,-90.0486492389831,Entire home/apt,730,3,2,2015-01-20,0.14,6,150
1419885,Casa Pelican B&B and Cooking School,7645369,Karen,,Algiers Point,29.954116377171747,-90.04747049851427,Private room,99,1,42,2015-07-06,2.30,1,307
2954068,Opelousas Oaks The Love Nest,3130631,Pamela,,Algiers Point,29.949032110684293,-90.04646795479107,Private room,59,2,11,2015-05-26,0.69,6,79
8133422,Home Away From Home in New Orleans,19184771,Stephanie,,Algiers Point,29.9493084119481,-90.04767463166523,Entire home/apt,55,2,0,,,1,115
1551222,Private Victorian New Orleans Suite,8262155,Old Captain'S House,,Algiers Point,29.951539930234524,-90.05190077519467,Entire home/apt,55,7,33,2015-08-18,1.46,2,247
