id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
10291,Spacious Cottage in Mid-City!,31004,Jill,,Navarre,29.98666,-90.10928,Entire home/apt,300,2,96,2019-02-17,0.99,1,331
19091,Fully Furnished Cozy Apartment,72880,John,,Leonidas,29.96257,-90.11877,Entire home/apt,100,1,432,2019-03-03,3.99,1,303
26834,Maison Mandeville in the Marigny,114452,Rachel,,Marigny,29.96557,-90.05531,Entire home/apt,125,4,222,2019-02-24,2.10,2,23
53173,MARDI GRAS YA’LL HUNDREDS 5 STAR REVIEWS !!!,12154,Karen,,St. Claude,29.96483,-90.03906,Private room,115,3,133,2019-02-20,1.32,2,354
53544,Historical Bywater Mother in Law Cottage,249527,Lee,,Bywater,29.96697,-90.03068,Entire home/apt,50,5,180,2019-01-25,1.76,2,10
66972,The Retreat in Lovely Bayou St John,329415,Geoff,,Bayou St. John,29.9759,-90.08144,Entire home/apt,123,2,192,2019-02-10,1.93,2,334
71624,Ravenwood Manor (Historic Bywater),367223,Susan,,St. Claude,29.96612,-90.03668,Entire home/apt,130,3,203,2019-03-03,2.07,1,314
74498,Maison Marais 1: Large Local Living,391462,Georgia,,St. Roch,29.97053,-90.05332,Entire home/apt,105,3,444,2019-02-21,4.57,3,287
76674,Luxury & history in the Big Easy #1,409545,Matt McShee,,Bywater,29.9619,-90.03589,Private room,99,3,166,2019-03-01,2.24,2,225
79536,SpaciousCleanFunctional Private Apt,428362,Miriam,,Seventh Ward,29.97872,-90.07405,Entire home/apt,91,4,420,2019-02-25,4.40,1,36
79542,Beautiful Room Uptown Home - License 17STR-10083,428397,James,,Marlyville - Fontainbleau,29.94481,-90.11201,Private room,80,3,27,2018-10-29,0.32,1,340
79609,Moon Over Mazant Bywater's First and Best!,428909,Stephen,,St. Claude,29.96545,-90.03703,Entire home/apt,102,3,282,2019-03-03,2.90,1,263
80869,"Frenchmen House ""Red Room""",437783,Joanne,,Marigny,29.96772,-90.06019,Private room,75,1,604,2019-02-16,6.24,3,249
82922,NOLA Family Suite,451478,Kennon Avec Ma Femme,,Tall Timbers - Brechtel,29.92163,-90.02801,Entire home/apt,125,4,33,2019-03-05,0.50,2,121
82930,NOLA Chateau,451478,Kennon Avec Ma Femme,,Tall Timbers - Brechtel,29.92167,-90.02711,Entire home/apt,85,3,31,2019-02-25,0.55,2,138
83877,NOLA'S STUDIO central to everything,2935610,David And Virginia,,Treme - Lafitte,29.9672,-90.06742,Entire home/apt,100,1,572,2019-02-19,5.95,4,111
84725,Historic UPTOWN NEW ORLEANS Resort,85132,Sanford,,Central City,29.93514,-90.08134,Private room,245,2,5,2016-01-01,0.06,7,363
89173,Marginy BnoB by Frenchman!,486093,Virginia,,Marigny,29.96415,-90.05991,Entire home/apt,130,3,337,2019-02-23,3.56,2,175
90806,Live Like a Local in Mid-City,485705,Tom,,Mid-City,29.97287,-90.10188,Entire home/apt,107,4,134,2019-01-22,1.48,1,289
100600,5 Star Elegant Bywater Shotgun-Antiques-Monthly,425706,Robert,,Bywater,29.96244,-90.03992,Entire home/apt,159,4,101,2018-12-19,1.06,2,333
101101,SHIRO'S SUITE - central & cute!,2935610,David And Virginia,,Treme - Lafitte,29.96572,-90.06757,Entire home/apt,99,1,493,2019-02-19,5.19,4,108
104089,Historical Guest Room for Mardi Gras,249527,Lee,,Bywater,29.96571,-90.02871,Private room,45,4,87,2017-05-09,0.91,2,64
107325,"BUNNY'S suite, walk everywhere!",2935610,David And Virginia,,Treme - Lafitte,29.96709,-90.0668,Entire home/apt,95,1,472,2019-02-17,4.98,4,90
162525,True NaWlins Flavor,776684,Leslie,,St. Claude,29.96649,-90.04209,Entire home/apt,120,4,292,2019-02-21,3.19,3,231
182312,SHOGAS SUITE - close to everything,2935610,David And Virginia,,Treme - Lafitte,29.96628,-90.06817,Entire home/apt,89,1,464,2019-02-16,5.03,4,84
