id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
11813186,Fab Garden Dist/Magazine Townhome/Ideal Location!,46417812,Jan,,Garden District,29.925688264418195,-90.08637349451962,Entire home/apt,294,3,31,2017-05-15,2.26,2,130
16133766,Garden District Gem - Townhome 2,23621291,Ravi,,Garden District,29.926892869995743,-90.08243188193664,Entire home/apt,650,3,2,2017-04-09,0.90,5,319
1740021,LARGE I BEDROOM 1BATH IN DUPLEX,9161662,Jack,,Garden District,29.929512638889893,-90.08226511158004,Entire home/apt,110,2,3,2016-04-20,0.10,1,341
16926972,Charming New Orleans Garden District Stay!,2851267,Melinda,,Garden District,29.929506903305413,-90.08518410192679,Private room,241,2,2,2017-05-08,1.18,9,301
12814540,NOLA #1 Location St Charles GardenD,69889161,Randy,,Garden District,29.929731404047484,-90.08526427402015,Entire home/apt,695,3,0,,,1,307
11847847,Luxury Garden Dist. Carriage House,8254025,Denver,,Garden District,29.924135431013305,-90.08698863824472,Entire home/apt,97,3,0,,,1,0
16926858,Beautiful Home in the Garden District,2851267,Melinda,,Garden District,29.930024612961805,-90.08320432581033,Private room,192,2,3,2017-05-08,0.93,9,287
16927243,One Block from Street Car! Can't beat location!,2851267,Melinda,,Garden District,29.931146345257726,-90.08509571561275,Private room,192,2,0,,,9,301
11870632,Charming Garden District Carriage House,63286821,Dianna,,Garden District,29.924278984630718,-90.0870302383159,Entire home/apt,115,2,9,2017-05-28,2.60,1,179
14977488,3 Bedroom in the Garden District,70818097,Thomas,,Garden District,29.928825786692595,-90.08269198421131,Entire home/apt,250,3,11,2017-05-23,1.40,3,63
17417235,Great Garden District home! :),10717297,Brittany,,Garden District,29.927379998835626,-90.08599538215715,Entire home/apt,448,1,0,,,1,179
15532775,GARDEN DISTRICT LUXURY EXPERIENCE,95316670,Jenna,,Garden District,29.926415859805292,-90.08747939597971,Entire home/apt,500,2,5,2017-05-01,0.69,1,179
914617,Parks-Bowman Mansion: The Library,4795675,Adrienne,,Garden District,29.927366407768638,-90.08222442071569,Private room,120,1,268,2017-05-21,5.09,3,231
10878088,Garden District's awesome view of St. Charles Ave.,15955611,Julia,,Garden District,29.92990975444131,-90.08630089583868,Entire home/apt,275,1,38,2017-03-01,2.46,2,334
7732901,Large& Spacious on Magazine Street!,34686272,Duncan,,Garden District,29.925483954381203,-90.08628579795439,Entire home/apt,229,2,31,2017-05-01,1.86,1,290
13826494,Garden District Apartment,71464439,Colette,,Garden District,29.924630534232943,-90.08663576750746,Entire home/apt,71,1,0,,,1,0
15450063,Fully Renovated 1890's Carriage House,4040483,Casey,,Garden District,29.93000411457607,-90.08645693113968,Entire home/apt,500,3,15,2017-05-30,2.09,2,153
16874279,1BD in the heart of the Garden District,769901,Pat,,Garden District,29.927384971709607,-90.08043648909465,Entire home/apt,125,2,0,,,1,66
12548755,"Light, Airy Garden District Studio",8468712,Mara,,Garden District,29.927950430150315,-90.08263398053782,Entire home/apt,195,2,4,2017-05-07,0.33,1,0
17953799,New! Walker Mansion on St Charles Unit 1-StreetCar,123023715,Candy,,Garden District,29.931732020194186,-90.08406934680275,Entire home/apt,700,3,5,2017-05-28,2.73,2,360
11664321,Irish Channel West Indies Cottage,2971062,Rich,,Garden District,29.923505485300463,-90.0877034078427,Entire home/apt,175,1,0,,,1,0
12514073,Spacious 2 BD/2 BA Walk to Parades!,18992328,Joseph,,Garden District,29.925744551470363,-90.08333493379835,Entire home/apt,150,2,6,2017-01-04,0.54,1,149
3257647,Guesthouse W/ Beautiful Courtyard!,16474497,Kristen,,Garden District,29.93098330811092,-90.08423535626264,Entire home/apt,85,3,129,2017-05-30,3.95,1,311
1201040,Garden Distr charmer porch & yard near everything!,262235,Liz,,Garden District,29.928533383239994,-90.08503639008676,Entire home/apt,350,2,15,2017-05-28,0.40,1,361
914407,Parks-Bowman Mansion: The Red Room,4795675,Adrienne,,Garden District,29.929124755354692,-90.08346978657194,Private room,110,1,267,2017-05-15,5.17,3,326
5026237,Decorator's House near Magazine St.,25939972,Valorie,,Garden District,29.92540914943898,-90.08408315172068,Entire home/apt,200,2,48,2017-05-22,1.78,1,283
14594476,"Relaxing Garden District Apt, Close to Everything",7454220,Brenna,,Garden District,29.926209217903715,-90.08729764911384,Entire home/apt,180,2,2,2016-11-14,0.28,1,0
15610091,"Beautiful, Garden District Uptown Home (2 Rms)",65487233,Bethany,,Garden District,29.9266557299104,-90.08448708326016,Entire home/apt,255,1,2,2017-04-11,0.63,1,75
9385410,Directly on the streetcar line!,48273922,David,,Garden District,29.931859491383094,-90.08351340693639,Entire home/apt,750,2,50,2017-05-29,2.73,2,99
10925522,Mansion on St. Charles Ave,13714179,Jeanne,,Garden District,29.929111115689878,-90.08869771124672,Entire home/apt,175,2,27,2017-04-24,1.82,3,304
13397049,Garden District Entire Property - 5 Bedrooms!,70818097,Thomas,,Garden District,29.92858287243305,-90.08383428947927,Entire home/apt,600,3,11,2017-05-13,1.25,3,56
12562504,The Heart of Magazine Street,12992223,Terrie,,Garden District,29.92506478277737,-90.08698139889859,Entire home/apt,150,1,12,2017-05-08,0.97,1,360
16926644,Can't Beat Location in New Orleans!,2851267,Melinda,,Garden District,29.93136492055056,-90.08358480560682,Private room,252,2,1,2017-02-26,0.31,9,301
2139985,Ideal location with gorgeous porch,1362394,Luke,,Garden District,29.928447925366804,-90.08197477826911,Entire home/apt,99,2,40,2017-05-08,0.98,1,365
13396804,Garden District- Steps to Streetcar,70818097,Thomas,,Garden District,29.930241492308323,-90.08203729950354,Entire home/apt,150,3,19,2017-05-22,1.82,3,69
9184851,The Hobbit - uptown oasis,47787040,Carlos,,Garden District,29.925844887936467,-90.0863097324227,Entire home/apt,109,2,62,2017-05-20,3.21,2,78
15885783,Irish Channel charm w/ a modern flair!,103017326,Vika,,Garden District,29.92802171229999,-90.07934418590925,Entire home/apt,70,2,15,2017-05-21,2.90,1,142
14673296,Garden District Mansion Apartment,7019253,Travis Hale,,Garden District,29.927668699285984,-90.08161209103152,Entire home/apt,140,1,26,2017-05-08,2.88,1,349
14312222,Luxury 1 BR Garden District Apt.,87487854,Pete,,Garden District,29.92667094508569,-90.08767544992992,Entire home/apt,133,3,16,2017-03-21,1.76,1,0
14278844,Historical Garden District Shotgun Home,9878163,Joe,,Garden District,29.926006315697073,-90.087382334832,Entire home/apt,75,2,49,2017-05-30,5.55,1,53
10331478,Private Garden District  Studio,53165853,Joseph,,Garden District,29.927554264881188,-90.08732567909149,Entire home/apt,125,1,32,2017-05-07,2.03,1,325
16926470,New Summer Rates Starting at $115!,2851267,Melinda,,Garden District,29.931364587530098,-90.08357257460752,Private room,192,2,1,2017-03-12,0.36,9,320
17555320,Garden District Secret Jewel,119113695,Erin,,Garden District,29.925526769146384,-90.08581052884063,Entire home/apt,149,3,0,,,1,75
17407858,House on Magazine St with a pool!,7042720,Shira,,Garden District,29.927647685296893,-90.08158489505631,Entire home/apt,650,1,8,2017-05-28,2.96,2,148
16540162,Cozy Garden District Getaway,2851267,Melinda,,Garden District,29.931626991183222,-90.08450296856726,Private room,241,2,0,,,9,287
16579302,Charming Garden District Private Apartment,51157115,Brittney,,Garden District,29.929248515865144,-90.08656576449084,Entire home/apt,139,1,17,2017-05-20,4.11,2,338
8626782,Charming & spacious with parking!!,45374352,Andrew,,Garden District,29.928050445898787,-90.08016686933026,Entire home/apt,150,2,37,2017-04-05,1.86,1,362
12950331,Prime Location! Fab Garden Dist/Magazine Townhome,46417812,Jan,,Garden District,29.92517304710677,-90.0873653209833,Entire home/apt,395,3,9,2017-05-07,1.00,2,88
16928530,Gorgeous Home in the Garden District!,2851267,Melinda,,Garden District,29.931125943676992,-90.08323158526075,Private room,241,2,0,,,9,317
14804135,Garden District Home One Block to St. Charles Ave,20673824,Shannon,,Garden District,29.931797438508333,-90.0840387511038,Entire home/apt,135,2,13,2017-05-30,1.44,1,149
15144809,LGD Magazine St. Charming Home,38798018,Christopher,,Garden District,29.92601847840818,-90.08665380444833,Entire home/apt,60,1,5,2017-01-02,0.60,1,180
6540997,Charm in the Garden District,34208426,Liz,,Garden District,29.929756855963202,-90.08616419770345,Entire home/apt,450,1,29,2017-04-17,1.20,1,352
2644133,A huge Luxury Garden District flat!,13536452,Edward,,Garden District,29.925935998408598,-90.0879866004126,Entire home/apt,125,2,51,2017-05-28,1.33,3,352
4855191,Guest House in the Garden District,24976667,Alex,,Garden District,29.930905614085596,-90.08258175677157,Entire home/apt,250,2,64,2017-05-21,2.29,1,350
914581,Parks-Bowman Mansion: The Haunted Bedroom,4795675,Adrienne,,Garden District,29.92962838135972,-90.08423555663697,Private room,115,1,227,2017-05-17,4.39,3,306
16913630,Cozy Garden District Stay 1 block from Streetcar,2851267,Melinda,,Garden District,29.930238569520984,-90.08483821848687,Private room,143,2,0,,,9,298
11985615,A Huge Luxury Garden District Flat!,13536452,Edward,,Garden District,29.925672587436637,-90.08811295413066,Entire home/apt,150,2,20,2017-05-30,1.63,3,359
6705212,Gorgeous Family Home in the Garden!,13536452,Edward,,Garden District,29.92656614596589,-90.087844414684,Entire home/apt,700,30,0,,,3,77
17386805,Magazine st. Apartment,93856168,Shaun,,Garden District,29.925669936756368,-90.085698392728,Entire home/apt,225,2,9,2017-05-21,3.29,1,167
16253394,"Clean, comfy apartment in a fantastic location in New Orleans!",106269510,Allora,,Garden District,29.926880121298087,-90.08447534461703,Entire home/apt,99,2,9,2017-05-12,1.14,1,163
6065881,Great Loc on Magazine! Private Bath,31485322,Ryan,,Garden District,29.926640509766152,-90.08175647856754,Private room,60,2,6,2016-07-16,0.24,1,126
1068734,Garden District Apt -coolest area!,4853969,Christynn,,Garden District,29.92518379970738,-90.08621098079762,Entire home/apt,275,1,6,2014-07-01,0.13,1,365
16928407,Garden District Hideaway!,2851267,Melinda,,Garden District,29.930057158610335,-90.0853845212313,Private room,175,2,0,,,9,279
14202772,Born and raised NOLA CHARM!!,86090795,Jermaine,,Little Woods,30.03606342686242,-90.00321815525734,Private room,65,1,4,2017-04-16,0.50,2,180
11524421,Bishop's Bed Breakfast and Beyond 3,53450299,Joan,,Little Woods,30.03933839698653,-90.00683557189724,Private room,55,1,7,2017-03-16,0.49,9,356
12306212,Cozy Home in the Heart of Nawlins,45457181,Sarah,,Little Woods,30.060723956603358,-89.94763892833502,Private room,45,2,4,2017-02-26,0.53,1,364
13059472,Great Family Home! Even Better Hospitality!,72326356,Julian,,Little Woods,30.040063196537254,-89.99109423625713,Entire home/apt,65,1,63,2017-05-29,5.01,1,325
16974889,Comfortable Spot Mins from Downtown,112876591,Brandon,,Little Woods,30.051257157942704,-89.95669741797188,Entire home/apt,200,2,0,,,1,90
14466281,The New Creole Ranch Resort,14120769,Kevin,,Little Woods,30.054146106037308,-89.9752622467302,Entire home/apt,400,2,0,,,2,365
4592671,ultra modern 2br apartment,23806957,Ify,,Little Woods,30.03099184700585,-90.01824324217458,Private room,70,1,1,2017-02-19,0.29,2,0
17774744,Lavender Cottage near the Lake,121254026,Susan,,Little Woods,30.050309528795868,-89.97072519935466,Entire home/apt,65,2,10,2017-05-30,4.41,1,253
12039091,Spacious Estate in New Orleans,58473244,Alex,,Little Woods,30.055570686584343,-89.94838265991264,Entire home/apt,180,1,28,2017-05-21,2.52,1,74
15397773,Nice cozy room with ac.,50679710,Jeron,,Little Woods,30.04677713766981,-89.98067929603657,Private room,80,1,2,2017-03-12,0.57,1,365
10056448,"Kings Place, spacious / convenient",3010336,Mia,,Little Woods,30.06898398961835,-89.94371228582438,Entire home/apt,199,1,23,2017-04-23,1.43,1,344
11526034,Bishop's Bed Breakfast and Beyond 5,53450299,Joan,,Little Woods,30.038487365140327,-90.00846801605425,Private room,100,1,1,2016-07-05,0.09,9,356
18462091,Clean & Basic 1 bd apartment,21463411,Brittany,,Little Woods,30.04886681765126,-89.98057785487947,Entire home/apt,39,3,0,,,1,340
16985327,Home away from home in New Orleans East,113711058,Hunter,,Little Woods,30.02771836177885,-90.00989361655519,Private room,90,2,2,2017-02-26,0.58,1,89
10383234,Bishop's Bed Breakfast and Beyond 1,53450299,Joan,,Little Woods,30.038497908447315,-90.00685464649877,Private room,75,1,13,2017-03-17,0.78,9,0
17027678,Home Sweet Home mins to French Quarter,114223735,Ashley,,Little Woods,30.036196543577137,-90.00122237573659,Private room,50,2,5,2017-05-06,1.44,1,176
16213667,Upstairs apartment New Orleans fun,88636688,Otis,,Little Woods,30.049438222064985,-89.95923999266047,Shared room,30,1,3,2017-02-28,0.59,1,364
11526626,Bishop's Bed Breakfast and Beyond 6,53450299,Joan,,Little Woods,30.037990856942237,-90.008159542963,Private room,75,1,2,2017-03-02,0.14,9,355
14197357,Beautiful  suite in NOLA!!,86090795,Jermaine,,Little Woods,30.038925853774515,-89.99618330468117,Entire home/apt,50,1,6,2017-05-22,0.66,2,87
18523573,jaye place,128583304,Jashawn,,Little Woods,30.041130816184435,-89.97171786512236,Shared room,93,4,0,,,1,27
11526906,Bishop's Bed Breakfast and Beyond 8,53450299,Joan,,Little Woods,30.03924164195825,-90.0073021674559,Private room,75,1,0,,,9,356
