id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
10291,Spacious Cottage in Mid-City!,31004,Jill,,Navarre,29.986663211521037,-90.10928208440595,Entire home/apt,300,2,82,2018-02-12,0.96,1,253
19091,Fully Furnished Cozy Apartment,72880,John,,Leonidas,29.9625656335813,-90.11876977912294,Entire home/apt,100,1,359,2018-02-28,3.74,1,300
26834,Maison Mandeville in the Marigny,114452,Rachel,,Marigny,29.965568070820606,-90.05531293053235,Entire home/apt,115,3,196,2018-03-02,2.10,2,14
32250,Maisonette; Steps to St Charles Ave,138383,Ariana,,Central City,29.933654804353722,-90.0840317471018,Entire home/apt,140,2,388,2018-01-16,4.49,2,34
53173,MUST READ >  5 STAR REVIEWS   JAZZ FEST !  BYWATER,12154,Karen,,St. Claude,29.964832363893066,-90.03905718186576,Private room,115,2,121,2018-02-05,1.36,2,347
54254,Less than 1 mile to French Quarter,74821,Heidi,,St. Roch,29.97041267090185,-90.05485006395632,Entire home/apt,65,2,181,2018-02-06,2.11,2,240
62562,Historic House Loyal's Place All 3 Rooms,304657,John,,Treme - Lafitte,29.971178719626117,-90.07253856621988,Private room,75,2,0,,,4,80
62658,Historic Marigny Creole Home,297668,Lorelei,,Bywater,29.965223997070428,-90.05084900668965,Entire home/apt,200,3,62,2018-01-08,0.70,2,48
66972,The Retreat in Lovely Bayou St John,329415,Geoff,,Bayou St. John,29.975901926957544,-90.08143541974097,Entire home/apt,119,2,172,2018-02-15,1.97,2,308
71624,Ravenwood Manor (Historic Bywater),367223,Susan,,St. Claude,29.966119453644524,-90.03668419556287,Entire home/apt,130,2,183,2018-03-03,2.13,1,335
74498,Maison Marais 1: Large Local Living,391462,Georgia,,St. Roch,29.970528135500526,-90.05332186887223,Entire home/apt,105,3,391,2018-03-05,4.60,3,282
76674,Luxury & history in the Big Easy #1,409545,Matt McShee,,Bywater,29.961895595989976,-90.0358852850365,Private room,99,3,142,2018-02-17,2.30,2,149
79536,SpaciousCleanFunctional Private Apt,428362,Miriam,,Seventh Ward,29.97871698813793,-90.07405177235498,Entire home/apt,91,4,369,2017-12-10,4.43,1,34
79542,Beautiful Room Uptown Home - License 17STR-10083,428397,Beth,,Marlyville - Fontainbleau,29.9448062927006,-90.11201061163489,Private room,94,3,17,2017-10-30,0.23,1,350
79609,Moon Over Mazant  Bywater's Best!,428909,Stephen,,St. Claude,29.96544520848666,-90.03703199735796,Entire home/apt,95,3,237,2018-02-24,2.79,1,249
80869,"Frenchmen House ""Red Room""",437783,Joanne,,Marigny,29.96771507787957,-90.06018627138633,Private room,75,1,522,2018-02-19,6.17,3,244
82922,HONEYMOON/ANNIVERSARY SUITE COUPLES,451478,Kennon Avec Ma Femme,,Tall Timbers - Brechtel,29.92162724909968,-90.02800648550962,Entire home/apt,75,5,15,2018-02-20,0.28,2,56
82930,New Orleans 1-bedroom bungalow,451478,Kennon Avec Ma Femme,,Tall Timbers - Brechtel,29.921669369132644,-90.02710867296305,Entire home/apt,55,4,11,2018-02-26,0.25,2,52
83877,NOLA'S STUDIO central to everything,2935610,Whitney,,Treme - Lafitte,29.967169876553218,-90.06733206460548,Entire home/apt,100,2,506,2018-02-18,6.03,4,108
89173,Marginy BnoB in the Frenchman Area!,486093,Virginia,,Marigny,29.964154362830026,-90.05990568587187,Entire home/apt,130,3,280,2018-02-24,3.40,3,197
90806,Live Like a Local in Mid-City,485705,Tom,,Mid-City,29.97286596953221,-90.10188148360656,Entire home/apt,96,4,120,2018-02-19,1.53,1,283
100600,Historical Bywater Gem-Bikes- By Elizabeths!,425706,Robert,,Bywater,29.962440800603186,-90.0399150218385,Entire home/apt,140,3,99,2018-01-16,1.19,2,219
101101,SHIRO'S SUITE - central & cute!,2935610,Whitney,,Treme - Lafitte,29.96541448574931,-90.06706322472108,Entire home/apt,99,2,439,2018-02-14,5.30,4,101
107325,"BUNNY'S suite, walk everywhere!",2935610,Whitney,,Treme - Lafitte,29.967103084182792,-90.06656059293034,Entire home/apt,95,2,413,2018-02-17,5.00,4,89
148382,Lush Sanctuary Steps to St Charles!,138383,Ariana,,Central City,29.933720111829647,-90.08374541975022,Entire home/apt,108,2,358,2018-02-17,4.47,2,112
162525,True NaWlins Flavor,776684,Leslie,,St. Claude,29.96648505329783,-90.0420912358799,Entire home/apt,120,4,246,2018-03-03,3.10,3,233
182312,SHOGAS SUITE - close to everything,2935610,Whitney,,Treme - Lafitte,29.9662936065882,-90.06793595422819,Entire home/apt,89,2,395,2018-02-14,4.94,4,90
183207,"Frenchmen House ""Rose Room""",437783,Joanne,,Marigny,29.967409649237116,-90.05994924380677,Private room,75,1,509,2018-02-15,6.49,3,250
