id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
914617,Parks-Bowman Mansion: The Library,4795675,Adrienne,,Garden District,29.927366407768638,-90.08222442071569,Private room,120,1,207,2016-10-18,4.54,3,305
13952554,Sully Mansion Bed and Breakfast,43703309,Nancy,,Garden District,29.92954744054342,-90.08542377883228,Private room,150,1,2,2016-10-10,1.00,1,131
914581,Parks-Bowman Mansion: The Haunted Bedroom,4795675,Adrienne,,Garden District,29.92962838135972,-90.08423555663697,Private room,115,1,187,2016-10-16,4.19,3,328
6065881,Great Loc on Magazine! Private Bath,31485322,Ryan,,Garden District,29.926640509766152,-90.08175647856754,Private room,60,2,6,2016-07-16,0.34,1,187
14278844,Historical Garden District Shotgun Home,9878163,Joe,,Garden District,29.926006315697073,-90.087382334832,Entire home/apt,73,1,6,2016-10-31,3.33,1,0
13396804,Garden District- Steps to Streetcar -Sleeps 6,70818097,Thomas,,Garden District,29.930241492308323,-90.08203729950354,Entire home/apt,150,3,5,2016-10-31,1.46,3,286
2644133,Luxury Garden District New Orleans!,13536452,Edward,,Garden District,29.925935998408598,-90.0879866004126,Entire home/apt,125,2,31,2016-10-25,0.99,3,325
14594476,"Relaxing Garden District Apt, Close to Everything",7454220,Brenna,,Garden District,29.926209217903715,-90.08729764911384,Entire home/apt,200,2,1,2016-11-01,1,1,27
3257647,Guesthouse W/ Beautiful Courtyard!,16474497,Kristen,,Garden District,29.93098330811092,-90.08423535626264,Entire home/apt,85,3,105,2016-11-01,4.10,1,296
11847847,Luxury Garden Dist. Carriage House,8254025,Denver,,Garden District,29.924135431013305,-90.08698863824472,Entire home/apt,97,3,0,,,1,0
13447987,GARDEN DISTRICT DOUBLE,24926274,Chris,,Garden District,29.926088108537915,-90.08551066022777,Entire home/apt,175,2,3,2016-10-17,3,1,83
15532775,GARDEN DISTRICT LUXURY EXPERIENCE,95316670,Jenna,,Garden District,29.926415859805292,-90.08747939597971,Entire home/apt,500,2,1,2016-10-30,1,1,170
